GenomeID,Gene,Hit,E-value,Bit Score,Bias,Domain Start,Domain End,Location,Orientation,Flag_Bias,contig,pos_num,operon,top_hit,GTDB
GB_GCA_000145985.1,nifB,CP002098.1_844_A,0.00016,17.0,0.0,4,127,794164-794562,1,0,CP002098.1,844,2,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__Ignisphaera aggregans
GB_GCA_049974905.1,nifH,JBNGCZ010000001.1_112_A,7.7e-121,399.8,0.0,0,270,92520-93332,1,0,JBNGCZ010000001.1,112,1,nifH,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifD,JBNGCZ010000001.1_113_A,4.4e-22,74.8,0.0,9,287,93298-94350,1,0,JBNGCZ010000001.1,113,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifK,JBNGCZ010000001.1_113_A,9.3e-14,47.6,0.2,2,213,93298-94350,1,0,JBNGCZ010000001.1,113,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifE,JBNGCZ010000001.1_113_A,5.8e-31,104.4,0.0,7,279,93298-94350,1,0,JBNGCZ010000001.1,113,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifN,JBNGCZ010000001.1_113_A,1.1e-21,73.4,0.5,1,286,93298-94350,1,0,JBNGCZ010000001.1,113,1,nifE,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifE,JBNGCZ010000001.1_114_A,1.1e-09,34.1,3.7,11,192,94343-95497,1,0,JBNGCZ010000001.1,114,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifK,JBNGCZ010000001.1_114_A,5.4e-12,41.8,0.0,5,200,94343-95497,1,0,JBNGCZ010000001.1,114,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifD,JBNGCZ010000001.1_114_A,0.00038,15.7,0.1,11,185,94343-95497,1,0,JBNGCZ010000001.1,114,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifK,JBNGCZ010000001.1_114_B,1.6e-06,23.7,0.0,271,383,94343-95497,1,0,JBNGCZ010000001.1,114,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifN,JBNGCZ010000001.1_114_A,6.1e-21,71.0,0.0,3,179,94343-95497,1,0,JBNGCZ010000001.1,114,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifN,JBNGCZ010000001.1_114_B,2.9e-10,35.9,0.0,199,384,94343-95497,1,0,JBNGCZ010000001.1,114,1,nifN,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifB,JBNGCZ010000003.1_67_A,1.2e-108,360.4,0.5,7,294,46608-47510,1,0,JBNGCZ010000003.1,67,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049974905.1,nifB,JBNGCZ010000015.1_3_A,2.7e-08,29.4,0.0,4,216,1927-2811,-1,0,JBNGCZ010000015.1,3,1,nifB,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoculleaceae;g__JBNGCZ01;s__JBNGCZ01 sp049974905
GB_GCA_049975245.1,nifB,JBNGDB010000004.1_36_A,2.8e-133,441.7,8.0,0,283,35826-36677,-1,0,JBNGDB010000004.1,36,2,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__UBA117;s__UBA117 sp049975245
GB_GCA_049975245.1,anfO,JBNGDB010000007.1_95_A,5.6e-06,22.6,0.1,0,107,90548-90886,1,0,JBNGDB010000007.1,95,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__UBA117;s__UBA117 sp049975245
GB_GCA_049975245.1,nifB,JBNGDB010000007.1_95_A,3e-07,26.0,0.0,0,104,90548-90886,1,0,JBNGDB010000007.1,95,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__UBA117;s__UBA117 sp049975245
GB_GCA_049975245.1,nifB,JBNGDB010000014.1_43_A,8.9e-11,37.6,0.7,4,198,41267-42193,1,0,JBNGDB010000014.1,43,1,nifB,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__UBA117;s__UBA117 sp049975245
GB_GCA_049975285.1,nifB,JBNGDQ010000011.1_14_A,0.00074,14.8,0.1,0,99,9739-10116,1,0,JBNGDQ010000011.1,14,1,nifB,d__Archaea;p__Thermoplasmatota;c__E2;o__UBA202;f__DSCA01;g__CAZESS01;s__CAZESS01 sp049975285
GB_GCA_049975285.1,nifH,JBNGDQ010000011.1_17_B,1.1e-06,25.0,0.1,205,288,11328-12197,1,0,JBNGDQ010000011.1,17,1,nifH,d__Archaea;p__Thermoplasmatota;c__E2;o__UBA202;f__DSCA01;g__CAZESS01;s__CAZESS01 sp049975285
GB_GCA_049975405.1,nifB,JBNGDK010000006.1_65_A,2.9e-09,32.8,0.2,16,214,57662-58627,-1,0,JBNGDK010000006.1,65,1,nifB,d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__Alkanophagales;f__Methanospirareceae;g__JACGMN01;s__JACGMN01 sp049975405
GB_GCA_049975405.1,nifB,JBNGDK010000009.1_24_A,1.3e-109,363.7,1.4,11,299,21701-22603,1,0,JBNGDK010000009.1,24,1,nifB,d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__Alkanophagales;f__Methanospirareceae;g__JACGMN01;s__JACGMN01 sp049975405
GB_GCA_049976205.1,nifB,JBMFIR010000026.1_18_A,4.5e-07,25.2,1.3,6,201,16404-17453,1,0,JBMFIR010000026.1,18,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__AG1;g__WYEN01;s__WYEN01 sp049976205
GB_GCA_049976205.1,nifB,JBMFIR010000048.1_8_A,0.00055,15.0,0.0,23,146,6230-7345,1,0,JBMFIR010000048.1,8,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__AG1;g__WYEN01;s__WYEN01 sp049976205
GB_GCA_049976425.1,nifB,JBMFIG010000014.1_25_A,7.2e-07,24.9,2.9,3,217,20863-21807,1,0,JBMFIG010000014.1,25,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Thermoproteus;s__Thermoproteus sp049976425
GB_GCA_049976425.1,nifB,JBMFIG010000015.1_8_B,0.00078,14.9,0.0,103,244,3993-4754,-1,0,JBMFIG010000015.1,8,1,nifB,d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__Thermoproteus;s__Thermoproteus sp049976425
GB_GCA_049976725.1,nifB,JBMFHR010000016.1_9_A,1.1e-08,30.1,0.2,10,206,7214-8224,-1,0,JBMFHR010000016.1,9,1,nifB,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Conexivisphaerales;f__Conexivisphaeraceae;g__Conexivisphaera;s__Conexivisphaera sp049976725
GB_GCA_050008435.1,nifB,JBEKMQ010000003.1_4_A,2.9e-07,26.5,0.0,2,200,3042-3992,-1,0,JBEKMQ010000003.1,4,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPTR01;s__DASPTR01 sp050008435
GB_GCA_050008435.1,nifB,JBEKMQ010000003.1_84_A,0.00014,17.6,0.0,96,262,88593-89927,-1,0,JBEKMQ010000003.1,84,2,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPTR01;s__DASPTR01 sp050008435
GB_GCA_050010515.1,nifB,JBEKKX010000025.1_24_A,8.1e-10,34.9,0.3,8,229,23756-24688,1,0,JBEKKX010000025.1,24,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum sp050010515
GB_GCA_050010535.1,nifB,JBEKKT010000022.1_4_A,2.8e-117,388.6,0.6,16,314,2080-3429,1,0,JBEKKT010000022.1,4,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__JACIVX01;g__JAJRAG01;s__JAJRAG01 sp050010535
GB_GCA_050010535.1,nifB,JBEKKT010000022.1_4_B,2.5e-09,32.6,0.1,316,448,2080-3429,1,0,JBEKKT010000022.1,4,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__JACIVX01;g__JAJRAG01;s__JAJRAG01 sp050010535
GB_GCA_050011075.1,nifB,JBEKJT010000021.1_14_A,6.3e-09,31.5,0.0,1,134,13223-14197,1,0,JBEKJT010000021.1,14,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Lutacidiplasmatales;f__UBA184;g__Lutacidiplasma;s__Lutacidiplasma sp050011075
GB_GCA_050011355.1,nifB,JBEKJG010000017.1_25_A,4.4e-07,25.5,0.0,4,134,23821-24795,-1,0,JBEKJG010000017.1,25,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Lutacidiplasmatales;f__UBA184;g__Lutacidiplasma;s__Lutacidiplasma sp050011355
GB_GCA_050011655.1,nifB,JBEKIR010000009.1_16_A,9.2e-109,360.0,4.2,7,293,11652-12548,-1,0,JBEKIR010000009.1,16,1,nifB,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050011655
GB_GCA_050011655.1,nifB,JBEKIR010000028.1_3_A,0.00094,13.7,0.0,36,154,1097-2314,1,0,JBEKIR010000028.1,3,1,nifB,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050011655
GB_GCA_050012255.1,nifB,JBEKHN010000021.1_10_A,4.6e-10,35.6,0.4,3,229,6949-7878,-1,0,JBEKHN010000021.1,10,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__DASPPK01 sp050012255
GB_GCA_050012335.1,nifB,JBEKHJ010000024.1_10_A,1.2e-10,37.6,0.4,8,230,6358-7290,1,0,JBEKHJ010000024.1,10,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum sp050012335
GB_GCA_050012335.1,nifB,JBEKHJ010000056.1_8_A,0.00093,14.8,0.0,61,173,6831-7934,-1,0,JBEKHJ010000056.1,8,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum sp050012335
GB_GCA_050012535.1,nifB,JBEKGZ010000043.1_12_A,0.00018,17.1,0.8,21,143,8597-9736,1,0,JBEKGZ010000043.1,12,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__CAVPLU01;s__CAVPLU01 sp050012535
GB_GCA_050012535.1,nifB,JBEKGZ010000178.1_2_A,7.3e-05,18.4,0.2,9,148,1130-1744,-1,0,JBEKGZ010000178.1,2,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__CAVPLU01;s__CAVPLU01 sp050012535
GB_GCA_050012755.1,nifB,JBEKGO010000016.1_29_A,5.9e-10,35.3,0.3,6,231,31210-32142,-1,0,JBEKGO010000016.1,29,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum sp050012755
GB_GCA_050013255.1,nifB,JBEKFP010000001.1_689_A,0.00051,15.8,0.0,16,158,626796-627695,-1,0,JBEKFP010000001.1,689,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__FEN-987;s__FEN-987 sp050013255
GB_GCA_050013255.1,nifB,JBEKFP010000002.1_101_A,8.1e-05,18.4,0.0,9,104,108758-109618,-1,0,JBEKFP010000002.1,101,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__40CM-2-53-6;g__FEN-987;s__FEN-987 sp050013255
GB_GCA_050013315.1,nifB,JBEKFM010000005.1_108_A,4.9e-09,32.6,0.9,8,230,97429-98361,1,0,JBEKFM010000005.1,108,1,nifB,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum sp050013315
GB_GCA_050013375.1,nifB,JBEKFK010000100.1_3_A,2.7e-09,33.3,0.1,9,207,1105-2127,1,0,JBEKFK010000100.1,3,1,nifB,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Gagatemarchaeaceae;g__Gagatemarchaeum;s__Gagatemarchaeum sp050013375
GB_GCA_050013595.1,nifB,JBEKEY010000004.1_64_A,6.4e-09,31.6,0.0,1,134,56932-57918,1,0,JBEKEY010000004.1,64,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Lutacidiplasmatales;f__UBA184;g__Lutacidiplasma;s__Lutacidiplasma sp050013595
GB_GCA_050013755.1,nifH,JBEKER010000009.1_21_A,2.8e-109,361.6,0.0,0,283,20238-21092,-1,0,JBEKER010000009.1,21,1,nifH,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifD,JBEKER010000009.1_22_A,1.4e-14,49.9,0.0,0,333,21106-22119,-1,0,JBEKER010000009.1,22,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifK,JBEKER010000009.1_22_A,3.8e-15,52.0,0.0,0,335,21106-22119,-1,0,JBEKER010000009.1,22,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifE,JBEKER010000009.1_22_A,2.5e-19,65.8,0.0,0,185,21106-22119,-1,0,JBEKER010000009.1,22,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifN,JBEKER010000009.1_22_A,2e-33,112.0,0.0,0,336,21106-22119,-1,0,JBEKER010000009.1,22,1,nifN,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifE,JBEKER010000009.1_23_A,2.6e-71,237.5,0.0,12,391,22445-23875,-1,0,JBEKER010000009.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifK,JBEKER010000009.1_23_A,1.8e-23,79.4,0.0,29,399,22445-23875,-1,0,JBEKER010000009.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifD,JBEKER010000009.1_23_A,6.7e-47,156.5,0.0,32,358,22445-23875,-1,0,JBEKER010000009.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifN,JBEKER010000009.1_23_A,1e-39,132.7,0.0,27,365,22445-23875,-1,0,JBEKER010000009.1,23,1,nifE,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050013755.1,nifB,JBEKER010000023.1_14_A,6.7e-106,351.1,3.6,5,293,8799-9692,-1,0,JBEKER010000023.1,14,1,nifB,d__Archaea;p__Halobacteriota;c__Bog-38;o__Methanoflorentales;f__Methanoflorentaceae;g__Methanoflorens;s__Methanoflorens sp050013755
GB_GCA_050014375.1,nifD,JBEKDM010000014.1_1_A,6.2e-11,38.5,0.0,0,44,1-144,1,0,JBEKDM010000014.1,1,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifD,JBEKDM010000014.1_2_A,1.4e-16,57.1,0.1,11,442,137-1504,1,0,JBEKDM010000014.1,2,1,nifK,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000014.1_2_A,1.8e-20,70.2,0.3,7,199,137-1504,1,0,JBEKDM010000014.1,2,1,nifK,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000014.1_2_B,9.6e-05,18.2,0.0,214,448,137-1504,1,0,JBEKDM010000014.1,2,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifK,JBEKDM010000014.1_2_A,1.4e-186,617.9,0.1,2,455,137-1504,1,0,JBEKDM010000014.1,2,1,nifK,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifN,JBEKDM010000014.1_2_A,2.5e-126,418.9,0.0,4,452,137-1504,1,0,JBEKDM010000014.1,2,1,nifK,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000014.1_3_A,1.7e-179,595.5,0.3,2,461,1530-2918,1,0,JBEKDM010000014.1,3,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifD,JBEKDM010000014.1_3_A,2.9e-129,428.7,0.1,3,460,1530-2918,1,0,JBEKDM010000014.1,3,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifN,JBEKDM010000014.1_3_A,3.1e-35,118.6,0.0,35,447,1530-2918,1,0,JBEKDM010000014.1,3,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifK,JBEKDM010000014.1_3_B,1e-05,21.5,0.0,225,447,1530-2918,1,0,JBEKDM010000014.1,3,1,nifK,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifK,JBEKDM010000014.1_3_A,4.7e-22,75.4,0.1,35,237,1530-2918,1,0,JBEKDM010000014.1,3,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifD,JBEKDM010000014.1_4_A,3.6e-17,59.0,0.1,18,200,2915-4294,1,0,JBEKDM010000014.1,4,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifK,JBEKDM010000014.1_4_A,5.9e-115,381.8,0.0,6,453,2915-4294,1,0,JBEKDM010000014.1,4,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000014.1_4_A,4.8e-24,82.0,0.2,12,196,2915-4294,1,0,JBEKDM010000014.1,4,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifN,JBEKDM010000014.1_4_A,4.3e-136,451.1,0.0,0,458,2915-4294,1,0,JBEKDM010000014.1,4,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,anfO,JBEKDM010000014.1_6_A,3.7e-46,154.2,0.0,6,209,4620-5252,1,0,JBEKDM010000014.1,6,1,anfO,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifB,JBEKDM010000027.1_7_A,1.4e-117,390.2,0.4,1,294,6669-7949,-1,0,JBEKDM010000027.1,7,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifB,JBEKDM010000027.1_7_B,2.9e-10,36.3,0.1,295,425,6669-7949,-1,0,JBEKDM010000027.1,7,1,nifB,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifH,JBEKDM010000031.1_5_A,7.3e-122,403.6,0.0,0,321,4544-5515,1,0,JBEKDM010000031.1,5,1,nifH,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifD,JBEKDM010000031.1_6_A,8.5e-46,153.4,0.0,55,453,5518-7062,1,0,JBEKDM010000031.1,6,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifK,JBEKDM010000031.1_6_A,2.5e-21,73.0,0.0,113,331,5518-7062,1,0,JBEKDM010000031.1,6,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000031.1_6_A,2e-46,155.9,0.0,36,468,5518-7062,1,0,JBEKDM010000031.1,6,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifN,JBEKDM010000031.1_6_A,2.5e-33,112.3,0.0,68,421,5518-7062,1,0,JBEKDM010000031.1,6,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000031.1_7_A,4.3e-36,121.8,0.0,10,292,7102-8415,1,0,JBEKDM010000031.1,7,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifK,JBEKDM010000031.1_7_A,3.3e-43,145.1,0.1,2,436,7102-8415,1,0,JBEKDM010000031.1,7,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifD,JBEKDM010000031.1_7_A,5.7e-30,101.3,0.0,8,293,7102-8415,1,0,JBEKDM010000031.1,7,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifN,JBEKDM010000031.1_7_A,7e-63,209.7,0.0,1,435,7102-8415,1,0,JBEKDM010000031.1,7,1,nifN,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifD,JBEKDM010000102.1_1_A,3.9e-208,688.8,5.2,0,537,15-1637,-1,0,JBEKDM010000102.1,1,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000102.1_1_A,2.4e-115,383.5,3.1,7,398,15-1637,-1,0,JBEKDM010000102.1,1,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifE,JBEKDM010000102.1_1_B,7.7e-13,44.9,0.0,414,537,15-1637,-1,0,JBEKDM010000102.1,1,1,nifE,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
GB_GCA_050014375.1,nifK,JBEKDM010000102.1_1_A,9.6e-16,54.5,3.3,7,371,15-1637,-1,0,JBEKDM010000102.1,1,1,nifD,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__DASXVU01;s__DASXVU01 sp050014375
