query_id,genome,contig,operon,cluster,gene,start,end,orientation
CAYSZM010000022.1_8,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,vnfK,7029.0,8417.0,-1.0
CAYSZM010000022.1_9,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,anfG,8428.0,8781.0,-1.0
CAYSZM010000022.1_10,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,vnfD,8795.0,10369.0,-1.0
CAYSZM010000022.1_12,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,glnB,10774.0,11091.0,-1.0
CAYSZM010000022.1_6,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,NIFB_CHLTE,5410.0,6342.0,-1.0
CAYSZM010000022.1_3,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,WP_206213104.1,2007.0,3251.0,-1.0
CAYSZM010000022.1_4,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,SAT,3444.0,3926.0,-1.0
CAYSZM010000022.1_6,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,nifB,5410.0,6342.0,-1.0
CAYSZM010000022.1_7,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,WP_035063886.1,6386.0,6952.0,-1.0
CAYSZM010000022.1_16,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,WP_154420088.1,14748.0,15482.0,1.0
CAYSZM010000022.1_17,GB_GCA_964435365.1,CAYSZM010000022.1,2,vnf,WP_154420090.1,15519.0,19637.0,1.0
CAYTFM010000207.1_4,GB_GCA_964436735.1,CAYTFM010000207.1,1,nif,LYS20,9031.0,10863.0,-1.0
CAYTFM010000207.1_5,GB_GCA_964436735.1,CAYTFM010000207.1,1,nif,vnfH,11381.0,12211.0,1.0
CAYTFM010000207.1_7,GB_GCA_964436735.1,CAYTFM010000207.1,1,nif,nifI2,12610.0,12984.0,1.0
CAYTFM010000207.1_9,GB_GCA_964436735.1,CAYTFM010000207.1,1,nif,nifK,14738.0,16114.0,1.0
CAYTFM010000207.1_8,GB_GCA_964436735.1,CAYTFM010000207.1,1,nif,nifD,13018.0,14724.0,1.0
CAYTFM010000207.1_6,GB_GCA_964436735.1,CAYTFM010000207.1,1,nif,nifI1,12252.0,12590.0,1.0
CAYTFM010000207.1_3,GB_GCA_964436735.1,CAYTFM010000207.1,1,nif,K07133,7708.0,8898.0,-1.0
CAYTFZ010000152.1_1,GB_GCA_964437215.1,CAYTFZ010000152.1,1,nif,nifH,192.0,1016.0,1.0
CAYTFZ010000152.1_3,GB_GCA_964437215.1,CAYTFZ010000152.1,1,nif,nifI2,1381.0,1758.0,1.0
CAYTFZ010000152.1_5,GB_GCA_964437215.1,CAYTFZ010000152.1,1,nif,nifK,3633.0,4985.0,1.0
CAYTFZ010000152.1_4,GB_GCA_964437215.1,CAYTFZ010000152.1,1,nif,nifD,1777.0,3423.0,1.0
CAYTFZ010000152.1_2,GB_GCA_964437215.1,CAYTFZ010000152.1,1,nif,nifI1,1028.0,1384.0,1.0
CAYTJG010000243.1_2,GB_GCA_964437865.1,CAYTJG010000243.1,1,nif,nifH,1105.0,1929.0,1.0
CAYTJG010000243.1_4,GB_GCA_964437865.1,CAYTJG010000243.1,1,nif,nifK,3717.0,5108.0,1.0
CAYTJG010000243.1_6,GB_GCA_964437865.1,CAYTJG010000243.1,1,nif,nifN,6989.0,8464.0,1.0
CAYTJG010000243.1_1,GB_GCA_964437865.1,CAYTJG010000243.1,1,nif,draT,2.0,874.0,1.0
CAYTJG010000243.1_3,GB_GCA_964437865.1,CAYTJG010000243.1,1,nif,nifD,1975.0,3681.0,1.0
CAYTJG010000243.1_5,GB_GCA_964437865.1,CAYTJG010000243.1,1,nif,nifE,5131.0,6555.0,1.0
CAYTJG010000243.1_7,GB_GCA_964437865.1,CAYTJG010000243.1,1,nif,nifB,8461.0,9789.0,1.0
CAYTKT010000031.1_11,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,cysK,9024.0,9962.0,-1.0
CAYTKT010000031.1_6,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,cysK,4949.0,5956.0,-1.0
CAYTKT010000031.1_13,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,malY,10259.0,11440.0,-1.0
CAYTKT010000031.1_4,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,nifK,2186.0,3484.0,-1.0
CAYTKT010000031.1_5,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,nifD,3484.0,4947.0,-1.0
CAYTKT010000031.1_7,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,nifH,6187.0,7035.0,-1.0
CAYTKT010000031.1_9,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,nifB,7713.0,8585.0,-1.0
CAYTKT010000031.1_2,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,CYMR_BACSU,726.0,1163.0,-1.0
CAYTKT010000031.1_2,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,iscR,726.0,1163.0,-1.0
CAYTKT010000031.1_3,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,WP_158369966.1,1536.0,2171.0,-1.0
CAYTKT010000031.1_8,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,WP_158369956.1,7235.0,7720.0,-1.0
CAYTKT010000031.1_10,GB_GCA_964438605.1,CAYTKT010000031.1,1,nif,WP_158369949.1,8829.0,8987.0,-1.0
CAYTKT010000032.1_19,GB_GCA_964438605.1,CAYTKT010000032.1,1,nif,argJ,21504.0,22721.0,1.0
CAYTKT010000032.1_18,GB_GCA_964438605.1,CAYTKT010000032.1,1,nif,argB,20621.0,21484.0,1.0
CAYTKT010000032.1_16,GB_GCA_964438605.1,CAYTKT010000032.1,1,nif,CNX3,19182.0,19661.0,1.0
CAYTKT010000032.1_15,GB_GCA_964438605.1,CAYTKT010000032.1,1,nif,pflE,17834.0,18796.0,1.0
CAYTKT010000032.1_11,GB_GCA_964438605.1,CAYTKT010000032.1,1,nif,cas1,14200.0,15204.0,1.0
CAYTKT010000032.1_13,GB_GCA_964438605.1,CAYTKT010000032.1,1,nif,WP_270392996.1,16072.0,17415.0,1.0
CAYTNW010000002.1_180,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,mhpE,212950.0,214488.0,1.0
CAYTNW010000002.1_167,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,MEP,200249.0,201670.0,1.0
CAYTNW010000002.1_170,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,cfbC,203469.0,204293.0,1.0
CAYTNW010000002.1_181,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,sat3,214504.0,214953.0,1.0
CAYTNW010000002.1_173,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,nifD,205076.0,206725.0,1.0
CAYTNW010000002.1_174,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,nifK,206735.0,208111.0,1.0
CAYTNW010000002.1_176,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,nifN,209451.0,210839.0,1.0
CAYTNW010000002.1_175,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,nifE,208127.0,209476.0,1.0
CAYTNW010000002.1_168,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,glnK,201688.0,202029.0,1.0
CAYTNW010000002.1_171,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,nifI1,204315.0,204668.0,1.0
CAYTNW010000002.1_172,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,glnB,204665.0,205045.0,1.0
CAYTNW010000002.1_177,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,nifB,210851.0,212110.0,1.0
CAYTNW010000002.1_165,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,WP_243312896.1,196827.0,197330.0,1.0
CAYTNW010000002.1_178,GB_GCA_964439325.1,CAYTNW010000002.1,1,nif,WP_093883924.1,212156.0,212464.0,1.0
CAYTSA010000003.1_70,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,GAD,68183.0,69589.0,1.0
CAYTSA010000003.1_84,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,ABC.MR,82206.0,82982.0,-1.0
CAYTSA010000003.1_69,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifA,66519.0,68108.0,1.0
CAYTSA010000003.1_80,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifH,79388.0,80224.0,-1.0
CAYTSA010000003.1_78,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifI2,78606.0,78980.0,-1.0
CAYTSA010000003.1_76,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifK,75423.0,76799.0,-1.0
CAYTSA010000003.1_72,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifN,71165.0,72520.0,-1.0
CAYTSA010000003.1_67,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,iorA,63971.0,65827.0,1.0
CAYTSA010000003.1_73,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifE,72520.0,73893.0,-1.0
CAYTSA010000003.1_77,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifD,76846.0,78480.0,-1.0
CAYTSA010000003.1_71,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifB,69817.0,71106.0,-1.0
CAYTSA010000003.1_75,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifB,74354.0,75403.0,-1.0
CAYTSA010000003.1_68,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,IORB_PYRAB,65830.0,66414.0,1.0
CAYTSA010000003.1_79,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,GLNB1_METTM,78977.0,79330.0,-1.0
CAYTSA010000003.1_68,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,WP_174408345.1,65830.0,66414.0,1.0
CAYTSA010000003.1_74,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,WP_007526572.1,74020.0,74325.0,-1.0
CAYTSA010000003.1_79,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,nifI1,78977.0,79330.0,-1.0
CAYTSA010000003.1_82,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,WP_004071134.1,81354.0,81779.0,1.0
CAYTSA010000003.1_83,GB_GCA_964440345.1,CAYTSA010000003.1,1,nif,WP_097012146.1,81953.0,82180.0,-1.0
CAYTVF010000008.1_16,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,pmmS,15969.0,17117.0,1.0
CAYTVF010000008.1_17,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifA,17077.0,18675.0,-1.0
CAYTVF010000008.1_18,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,vnfH,19269.0,20096.0,1.0
CAYTVF010000008.1_20,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifI2,20524.0,20898.0,1.0
CAYTVF010000008.1_22,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifK,22606.0,23979.0,1.0
CAYTVF010000008.1_34,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifN,32391.0,33743.0,1.0
CAYTVF010000008.1_15,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,senX3,13849.0,15675.0,-1.0
CAYTVF010000008.1_21,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifD,20914.0,22551.0,1.0
CAYTVF010000008.1_33,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifE,31036.0,32394.0,1.0
CAYTVF010000008.1_31,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,tadZ,29315.0,30103.0,-1.0
CAYTVF010000008.1_35,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifB,33790.0,35070.0,1.0
CAYTVF010000008.1_23,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifB,23991.0,25214.0,1.0
CAYTVF010000008.1_13,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,NIKR_DESPS,12552.0,12962.0,1.0
CAYTVF010000008.1_19,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,GLNB1_METTM,20177.0,20527.0,1.0
CAYTVF010000008.1_13,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nikR,12552.0,12962.0,1.0
CAYTVF010000008.1_14,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,hisJ,13001.0,13852.0,1.0
CAYTVF010000008.1_19,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,nifI1,20177.0,20527.0,1.0
CAYTVF010000008.1_24,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_136809381.1,25265.0,25567.0,1.0
CAYTVF010000008.1_25,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_136815002.1,25582.0,26046.0,1.0
CAYTVF010000008.1_26,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_136815000.1,26043.0,26465.0,1.0
CAYTVF010000008.1_27,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_136816087.1,26531.0,26860.0,1.0
CAYTVF010000008.1_28,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_218837912.1,27077.0,27553.0,1.0
CAYTVF010000008.1_29,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_198017591.1,27616.0,28227.0,1.0
CAYTVF010000008.1_30,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_157068177.1,28274.0,29224.0,1.0
CAYTVF010000008.1_32,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_183352025.1,30366.0,30788.0,1.0
CAYTVF010000008.1_37,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_307633913.1,35726.0,36733.0,-1.0
CAYTVF010000008.1_38,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_239795645.1,36843.0,37127.0,-1.0
CAYTVF010000008.1_39,GB_GCA_964441345.1,CAYTVF010000008.1,1,nif,WP_089273891.1,37124.0,37297.0,-1.0
CAYTVF010000014.1_15,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,nadA,15986.0,17065.0,1.0
CAYTVF010000014.1_11,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,CNX2,12203.0,13270.0,-1.0
CAYTVF010000014.1_10,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,pheA,11120.0,12220.0,1.0
CAYTVF010000014.1_14,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,ksgA,15011.0,15934.0,1.0
CAYTVF010000014.1_7,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,hupA,8387.0,8659.0,-1.0
CAYTVF010000014.1_12,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,tsaD,13423.0,14424.0,1.0
CAYTVF010000014.1_13,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,K09928,14471.0,14971.0,1.0
CAYTVF010000014.1_9,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,E2.8.1.16,9747.0,10919.0,-1.0
CAYTVF010000014.1_6,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,WP_228856859.1,7447.0,8031.0,-1.0
CAYTVF010000014.1_8,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,larE,8944.0,9735.0,-1.0
CAYTVF010000014.1_13,GB_GCA_964441345.1,CAYTVF010000014.1,1,nif,K09928,14471.0,14971.0,1.0
CAYTVI010000002.1_24,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,CNX2,24761.0,25729.0,1.0
CAYTVI010000002.1_27,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,rsmE,27355.0,28023.0,1.0
CAYTVI010000002.1_25,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,GPHN,25733.0,26857.0,-1.0
CAYTVI010000002.1_22,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,wspA,22725.0,24173.0,-1.0
CAYTVI010000002.1_19,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,ubiA,20782.0,21651.0,1.0
CAYTVI010000002.1_28,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,RL31_CAMFF,28120.0,28320.0,1.0
CAYTVI010000002.1_20,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,WP_263832294.1,21653.0,22183.0,1.0
CAYTVI010000002.1_21,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,WP_167749982.1,22173.0,22682.0,1.0
CAYTVI010000002.1_23,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,WP_191342068.1,24139.0,24651.0,-1.0
CAYTVI010000002.1_26,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,WP_087437482.1,26945.0,27355.0,1.0
CAYTVI010000002.1_28,GB_GCA_964441765.1,CAYTVI010000002.1,1,nif,rpmE,28120.0,28320.0,1.0
CAYTVI010000053.1_16,GB_GCA_964441765.1,CAYTVI010000053.1,1,nif,pmmS,11898.0,13010.0,-1.0
CAYTVI010000053.1_14,GB_GCA_964441765.1,CAYTVI010000053.1,1,nif,CF9,10653.0,11648.0,-1.0
CAYTVI010000053.1_13,GB_GCA_964441765.1,CAYTVI010000053.1,1,nif,udg,9955.0,10617.0,-1.0
CAYTVI010000053.1_17,GB_GCA_964441765.1,CAYTVI010000053.1,1,nif,nifB,13022.0,14179.0,-1.0
CAYTVI010000053.1_12,GB_GCA_964441765.1,CAYTVI010000053.1,1,nif,WP_025344352.1,8660.0,9958.0,-1.0
CAYTVI010000053.1_15,GB_GCA_964441765.1,CAYTVI010000053.1,1,nif,WP_014769168.1,11641.0,11898.0,-1.0
CAYTVI010000057.1_5,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,pabC,4462.0,5316.0,1.0
CAYTVI010000057.1_3,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,vnfH,2930.0,3841.0,-1.0
CAYTVI010000057.1_1,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,nifK,3.0,1019.0,-1.0
CAYTVI010000057.1_2,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,nifD,1030.0,2436.0,-1.0
CAYTVI010000057.1_4,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,GLOD5_DANRE,3956.0,4345.0,-1.0
CAYTVI010000057.1_4,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,WP_025343636.1,3956.0,4345.0,-1.0
CAYTVI010000057.1_6,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,WP_014769206.1,5350.0,5838.0,-1.0
CAYTVI010000057.1_7,GB_GCA_964441765.1,CAYTVI010000057.1,1,nif,WP_025344409.1,5840.0,6775.0,-1.0
CAYTVV010000041.1_2,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifH,780.0,1604.0,1.0
CAYTVV010000041.1_11,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,mshD,8520.0,8978.0,1.0
CAYTVV010000041.1_6,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifD,4358.0,5731.0,1.0
CAYTVV010000041.1_18,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifD,14551.0,15909.0,1.0
CAYTVV010000041.1_5,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifD,2643.0,4283.0,1.0
CAYTVV010000041.1_17,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifE,13194.0,14558.0,1.0
CAYTVV010000041.1_4,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,glnB,2048.0,2422.0,1.0
CAYTVV010000041.1_3,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,glnB,1695.0,2051.0,1.0
CAYTVV010000041.1_1,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifA,3.0,272.0,-1.0
CAYTVV010000041.1_19,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifB,16071.0,17345.0,1.0
CAYTVV010000041.1_7,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,nifB,5879.0,7006.0,1.0
CAYTVV010000041.1_12,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,Y2216_TRIV2,8991.0,9332.0,1.0
CAYTVV010000041.1_23,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,MODA_XANAC,19303.0,20064.0,1.0
CAYTVV010000041.1_8,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_013164636.1,7187.0,7492.0,1.0
CAYTVV010000041.1_9,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_205217306.1,7708.0,8163.0,1.0
CAYTVV010000041.1_10,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_307631927.1,8160.0,8456.0,1.0
CAYTVV010000041.1_12,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_258932228.1,8991.0,9332.0,1.0
CAYTVV010000041.1_13,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,stbD,9422.0,9673.0,1.0
CAYTVV010000041.1_14,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,stbE,9711.0,9998.0,1.0
CAYTVV010000041.1_20,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_307631934.1,17367.0,17618.0,1.0
CAYTVV010000041.1_21,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_237889114.1,17850.0,18638.0,1.0
CAYTVV010000041.1_22,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_307632870.1,18767.0,19171.0,1.0
CAYTVV010000041.1_23,GB_GCA_964441875.1,CAYTVV010000041.1,1,nif,WP_307632871.1,19303.0,20064.0,1.0
CAYUAC010000071.1_9,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,vnfH,5550.0,6467.0,1.0
CAYUAC010000071.1_8,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,HYPE,4271.0,5287.0,1.0
CAYUAC010000071.1_12,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,nifK,8385.0,9932.0,1.0
CAYUAC010000071.1_5,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,nifX,3085.0,3456.0,1.0
CAYUAC010000071.1_11,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,nifD,6919.0,8373.0,1.0
CAYUAC010000071.1_6,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,COWN_WOLSU,3456.0,3755.0,1.0
CAYUAC010000071.1_4,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,K07126,2333.0,3088.0,1.0
CAYUAC010000071.1_6,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,WP_041956941.1,3456.0,3755.0,1.0
CAYUAC010000071.1_7,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,WP_014769194.1,3746.0,4087.0,1.0
CAYUAC010000071.1_10,GB_GCA_964442515.1,CAYUAC010000071.1,1,nif,WP_024953527.1,6507.0,6863.0,1.0
CAYUAC010000117.1_3,GB_GCA_964442515.1,CAYUAC010000117.1,1,nif,pmmS,1719.0,2825.0,-1.0
CAYUAC010000117.1_4,GB_GCA_964442515.1,CAYUAC010000117.1,1,nif,nifB,2830.0,4233.0,-1.0
CAYUAC010000117.1_5,GB_GCA_964442515.1,CAYUAC010000117.1,1,nif,YJBQ_ECO57,4369.0,4788.0,1.0
CAYUAC010000117.1_2,GB_GCA_964442515.1,CAYUAC010000117.1,1,nif,WP_280332436.1,922.0,1728.0,-1.0
CAYUAC010000117.1_5,GB_GCA_964442515.1,CAYUAC010000117.1,1,nif,WP_248576772.1,4369.0,4788.0,1.0
CAYUAC010000117.1_6,GB_GCA_964442515.1,CAYUAC010000117.1,1,nif,WP_198304617.1,4908.0,5861.0,-1.0
CAYUEE010000001.1_77,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,pmmS,87254.0,88381.0,-1.0
CAYUEE010000001.1_80,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,vnfH,91725.0,92606.0,-1.0
CAYUEE010000001.1_82,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,NFS1,93743.0,94942.0,-1.0
CAYUEE010000001.1_84,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,nifB,95380.0,96729.0,-1.0
CAYUEE010000001.1_78,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,nifK,88514.0,90049.0,-1.0
CAYUEE010000001.1_81,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,K13819,92773.0,93675.0,-1.0
CAYUEE010000001.1_79,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,nifD,90133.0,91575.0,-1.0
CAYUEE010000001.1_73,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,modA,85749.0,86543.0,-1.0
CAYUEE010000001.1_88,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,nifN,99203.0,99877.0,1.0
CAYUEE010000001.1_75,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,NIFZ_SINFN,86829.0,87095.0,-1.0
CAYUEE010000001.1_83,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,FER3_NOSS1,95001.0,95294.0,-1.0
CAYUEE010000001.1_86,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,DPSA_NOSS1,98086.0,98634.0,1.0
CAYUEE010000001.1_74,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,nifT,86626.0,86832.0,-1.0
CAYUEE010000001.1_75,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,nifZ,86829.0,87095.0,-1.0
CAYUEE010000001.1_83,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,WP_190715353.1,95001.0,95294.0,-1.0
CAYUEE010000001.1_85,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,WP_011430657.1,97714.0,97962.0,1.0
CAYUEE010000001.1_86,GB_GCA_964443615.1,CAYUEE010000001.1,1,nif,WP_223045965.1,98086.0,98634.0,1.0
CAYUFA010000078.1_1,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,eno,327.0,1616.0,-1.0
CAYUFA010000078.1_4,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,vnfH,5348.0,6211.0,1.0
CAYUFA010000078.1_6,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,nifK,7897.0,9465.0,1.0
CAYUFA010000078.1_5,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,nifD,6320.0,7804.0,1.0
CAYUFA010000078.1_7,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,NIFT_AZOVI,9647.0,9859.0,1.0
CAYUFA010000078.1_8,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,FDXN_RHOCA,9889.0,10089.0,1.0
CAYUFA010000078.1_9,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,NIFY_AZOVI,10147.0,10686.0,1.0
CAYUFA010000078.1_2,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,WP_273119946.1,1758.0,3527.0,-1.0
CAYUFA010000078.1_3,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,WP_245937203.1,3835.0,4716.0,-1.0
CAYUFA010000078.1_7,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,WP_296926170.1,9647.0,9859.0,1.0
CAYUFA010000078.1_8,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,WP_295389619.1,9889.0,10089.0,1.0
CAYUFA010000078.1_9,GB_GCA_964443845.1,CAYUFA010000078.1,1,nif,nifX,10147.0,10686.0,1.0
CAYUFA010000147.1_6,GB_GCA_964443845.1,CAYUFA010000147.1,1,nif,US27,2673.0,2951.0,-1.0
CAYUFA010000147.1_2,GB_GCA_964443845.1,CAYUFA010000147.1,1,nif,fprA1_2,310.0,1593.0,-1.0
CAYUFA010000147.1_7,GB_GCA_964443845.1,CAYUFA010000147.1,1,nif,nifB,2965.0,3738.0,-1.0
