,genome,contig,query_id,gene,start,end,orientation
9,RS_GCF_900114115.1,NZ_FORX01000022.1,NZ_FORX01000022.1_16,nifD,15958.0,17598.0,-1.0
10,RS_GCF_900114115.1,NZ_FORX01000022.1,NZ_FORX01000022.1_12,nifE,12268.0,13671.0,-1.0
11,RS_GCF_900114115.1,NZ_FORX01000022.1,NZ_FORX01000022.1_18,nifI1,18021.0,18377.0,-1.0
12,RS_GCF_900114115.1,NZ_FORX01000022.1,NZ_FORX01000022.1_10,nifB,9450.0,10706.0,-1.0
0,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_46,cysJ,61724.0,62182.0,1.0
1,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_47,cysI,62321.0,65899.0,1.0
2,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_45,pmmS,60592.0,61713.0,1.0
3,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_33,proV,45436.0,46545.0,1.0
4,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_32,modB,44759.0,45439.0,1.0
5,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_35,nifA,48566.0,50188.0,-1.0
6,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_36,vnfH,50557.0,51432.0,1.0
7,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_38,nifK,53230.0,54603.0,1.0
8,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_42,nifN,57208.0,58611.0,1.0
9,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_41,nifE,55817.0,57211.0,1.0
10,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_37,nifD,51531.0,53192.0,1.0
11,RS_GCF_031127805.1,NZ_JARXHW010000028.1,NZ_JARXHW010000028.1_43,nifB,58639.0,59949.0,1.0
0,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_296,MEP,296078.0,297487.0,1.0
1,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_299,nifH,300780.0,301601.0,1.0
2,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_309,AIFM3,309531.0,309842.0,-1.0
3,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_310,etbAc,309876.0,310190.0,-1.0
4,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_306,UL37,308276.0,308857.0,-1.0
5,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_308,grxA,309276.0,309524.0,-1.0
6,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_298,linM,298326.0,300377.0,1.0
7,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_312,mgrA,311643.0,312110.0,-1.0
8,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_303,nifK,303917.0,305287.0,1.0
9,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_305,nifN,306815.0,308233.0,1.0
10,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_302,nifD,302326.0,303903.0,1.0
11,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_297,mogA,297493.0,297831.0,1.0
12,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_304,nifE,305319.0,306818.0,1.0
13,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_294,K07730,293819.0,294796.0,1.0
14,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_311,mepA,310260.0,311627.0,-1.0
15,RS_GCF_016278365.1,NZ_JADQBZ010000002.1,NZ_JADQBZ010000002.1_313,macB,312306.0,313544.0,-1.0
0,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_655,sucC,628129.0,629235.0,1.0
1,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_642,vnfH,617065.0,617892.0,1.0
2,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_644,nifI2,618277.0,618645.0,1.0
3,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_646,nifK,620277.0,621659.0,1.0
4,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_648,nifN,623098.0,624486.0,1.0
5,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_653,vorB,626702.0,627568.0,1.0
6,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_639,mmr,612164.0,613699.0,1.0
7,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_652,iorA,625490.0,626614.0,1.0
8,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_645,nifD,618775.0,620277.0,1.0
9,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_647,nifE,621738.0,623111.0,1.0
10,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_654,oorC,627570.0,628118.0,1.0
11,RS_GCF_019931065.1,NZ_JAIOUQ010000003.1,NZ_JAIOUQ010000003.1_641,pdtaS,613993.0,616689.0,-1.0
0,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_22,snbDE,16877.0,21526.0,-1.0
1,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_23,prpE,21523.0,31083.0,-1.0
2,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_7,lptF,2749.0,4455.0,-1.0
3,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_13,vnfE,10547.0,11929.0,-1.0
4,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_4,BPLF1,1689.0,1946.0,1.0
5,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_8,fsr,4685.0,5971.0,1.0
6,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_17,cfbC,14380.0,15204.0,-1.0
7,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_11,vnfE,7698.0,9050.0,-1.0
8,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_6,csmF,2504.0,2746.0,1.0
9,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_12,vnfE,9047.0,10408.0,-1.0
10,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_14,vnfE,11956.0,13590.0,-1.0
11,GB_GCA_903820085.1,CAIJGA010000021.1,CAIJGA010000021.1_9,hylC,6059.0,6367.0,-1.0
0,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_432,sacA,499828.0,501303.0,1.0
1,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_427,pmmS,494287.0,495084.0,1.0
2,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_426,IMS,493365.0,494312.0,1.0
3,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_412,ABC.MR,478406.0,479167.0,-1.0
4,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_413,modB,479169.0,479852.0,-1.0
5,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_418,vnfH,483837.0,484658.0,1.0
6,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_420,nifI2,485029.0,485409.0,1.0
7,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_422,nifK,487020.0,488387.0,1.0
8,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_424,nifB,489930.0,492596.0,1.0
9,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_429,yebQ,495724.0,497181.0,1.0
10,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_430,scrR,497433.0,498416.0,1.0
11,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_431,lacY,498567.0,499811.0,1.0
12,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_423,nifE,488578.0,489915.0,1.0
13,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_421,nifD,485428.0,487017.0,1.0
14,RS_GCF_006742065.1,NZ_AP019717.1,NZ_AP019717.1_425,ppiC,492568.0,493368.0,1.0
0,RS_GCF_009495745.1,NZ_WIDQ01000016.1,NZ_WIDQ01000016.1_35,cfbC,30339.0,31223.0,1.0
1,RS_GCF_009495745.1,NZ_WIDQ01000016.1,NZ_WIDQ01000016.1_37,nifK,32880.0,34439.0,1.0
2,RS_GCF_009495745.1,NZ_WIDQ01000016.1,NZ_WIDQ01000016.1_39,nifN,35969.0,37363.0,1.0
3,RS_GCF_009495745.1,NZ_WIDQ01000016.1,NZ_WIDQ01000016.1_36,nifD,31295.0,32800.0,1.0
4,RS_GCF_009495745.1,NZ_WIDQ01000016.1,NZ_WIDQ01000016.1_38,nifE,34518.0,35963.0,1.0
5,RS_GCF_009495745.1,NZ_WIDQ01000016.1,NZ_WIDQ01000016.1_31,ntcA,26882.0,27589.0,1.0
0,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_36,vnfH,44006.0,44848.0,-1.0
1,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_30,nifI2,36792.0,37205.0,-1.0
2,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_34,nifK,40993.0,42582.0,-1.0
3,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_33,nifE,38118.0,40838.0,-1.0
4,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_32,nifX,37699.0,38115.0,-1.0
5,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_24,kinC,31265.0,32686.0,1.0
6,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_26,dgcB,33180.0,34586.0,1.0
7,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_35,nifD,42579.0,44009.0,-1.0
8,GB_GCA_015233725.1,JADFXD010000012.1,JADFXD010000012.1_28,nifB,35399.0,36274.0,-1.0
0,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_13,nifV,12075.0,13169.0,1.0
1,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_12,vnfH,10923.0,11750.0,-1.0
2,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_9,nifD,8467.0,10104.0,-1.0
3,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_10,nifI2,10129.0,10503.0,-1.0
4,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_8,nifK,7075.0,8451.0,-1.0
5,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_3,nifN,2281.0,3648.0,-1.0
6,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_4,nifN,3641.0,5044.0,-1.0
7,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_11,nifI1,10503.0,10856.0,-1.0
8,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_2,nifB,937.0,2205.0,-1.0
9,RS_GCF_017351175.1,NZ_JAFMPN010000006.1,NZ_JAFMPN010000006.1_7,nifB,5826.0,7001.0,-1.0
0,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_194,pmmS,196364.0,197461.0,-1.0
1,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_191,pcaB,193065.0,194456.0,1.0
2,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_195,cysU,197475.0,198329.0,-1.0
3,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_208,der,209678.0,211003.0,-1.0
4,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_205,nifH,206895.0,207719.0,-1.0
5,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_193,spoIVA,194787.0,196265.0,-1.0
6,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_201,nifK,203058.0,204422.0,-1.0
7,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_199,nifN,200218.0,201603.0,-1.0
8,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_202,nifD,204424.0,206061.0,-1.0
9,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_206,gpsA,208013.0,209053.0,-1.0
10,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_200,nifE,201560.0,202960.0,-1.0
11,RS_GCF_001466305.1,NZ_JWID01000003.1,NZ_JWID01000003.1_198,nifB,199286.0,200176.0,-1.0
0,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_162,tpmT,175759.0,176418.0,-1.0
1,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_146,pabC,159851.0,160705.0,1.0
2,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_164,uvrC,177428.0,179260.0,1.0
3,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_160,cpdR,171771.0,174848.0,1.0
4,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_145,stiG,158558.0,159796.0,1.0
5,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_161,bphD,174876.0,175775.0,1.0
6,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_149,holB,162377.0,163435.0,1.0
7,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_144,btrI,158209.0,158445.0,1.0
8,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_152,vnfH,164877.0,165761.0,1.0
9,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_154,nifK,167480.0,169051.0,1.0
10,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_151,draT,163842.0,164696.0,-1.0
11,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_150,pilZ,163453.0,163821.0,1.0
12,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_153,nifE,165879.0,167333.0,1.0
13,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_156,fpoI,169370.0,169570.0,1.0
14,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_148,ecsA,161733.0,162380.0,1.0
15,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_155,nifT,169130.0,169348.0,1.0
16,RS_GCF_013385175.1,NZ_JABZEO010000004.1,NZ_JABZEO010000004.1_147,mltG,160714.0,161733.0,1.0
0,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_17,GMPS,16469.0,17044.0,-1.0
1,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_16,hydG,15024.0,16379.0,1.0
2,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_12,nifA,9058.0,10728.0,1.0
3,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_3,sat3,1014.0,1463.0,-1.0
4,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_8,nifD,5112.0,6752.0,-1.0
5,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_11,nifH,7725.0,8549.0,-1.0
6,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_15,flgS,13460.0,15031.0,1.0
7,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_13,nrfA,10845.0,12332.0,-1.0
8,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_7,nifD,3550.0,4923.0,-1.0
9,GB_GCA_013349295.1,DUZW01000040.1,DUZW01000040.1_6,nifB,2335.0,3480.0,-1.0
0,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_24,guaB,23396.0,24850.0,-1.0
1,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_26,IMS,26397.0,27572.0,-1.0
2,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_36,ABCF3,37342.0,38943.0,-1.0
3,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_32,nifD,33713.0,35338.0,-1.0
4,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_35,cfbC,36140.0,36964.0,-1.0
5,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_40,topB,41576.0,43744.0,-1.0
6,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_31,nifK,32286.0,33662.0,-1.0
7,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_29,nifN,29419.0,30786.0,-1.0
8,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_30,nifE,30878.0,32251.0,-1.0
9,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_39,tdcG,40278.0,41495.0,-1.0
10,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_23,yedQ,21828.0,23375.0,-1.0
11,GB_GCA_023392595.1,JAEVYU010000029.1,JAEVYU010000029.1_28,nifB,28090.0,29349.0,-1.0
0,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_13,cah,15685.0,16437.0,-1.0
1,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_15,PTS,17939.0,18295.0,-1.0
2,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_11,nifH,13337.0,14230.0,-1.0
3,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_16,queC,18295.0,18993.0,-1.0
4,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_2,novC,2258.0,3556.0,-1.0
5,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_9,nifK,10076.0,11617.0,-1.0
6,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_7,nifN,7169.0,8521.0,-1.0
7,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_4,prrA,5367.0,6182.0,-1.0
8,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_10,nifD,11747.0,13249.0,-1.0
9,RS_GCF_029625685.1,NZ_JARTVT010000050.1,NZ_JARTVT010000050.1_8,nifE,8530.0,10014.0,-1.0
0,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_24,qoxB,19103.0,21109.0,-1.0
1,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_25,cyoA,21113.0,22009.0,-1.0
2,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_17,chlL,13588.0,14469.0,-1.0
3,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_21,FADX,17078.0,18052.0,-1.0
4,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_15,nifK,10375.0,11934.0,-1.0
5,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_10,nifN,6278.0,7669.0,-1.0
6,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_22,cyoD,18158.0,18490.0,-1.0
7,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_16,nifD,12021.0,13484.0,-1.0
8,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_11,nifE,7695.0,9176.0,-1.0
9,RS_GCF_002973525.1,NZ_PVEN01000029.1,NZ_PVEN01000029.1_23,ctaE,18491.0,19099.0,-1.0
0,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_110,guaB,119083.0,120537.0,1.0
1,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_115,couN4,124097.0,125764.0,1.0
2,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_108,IMS,116489.0,117628.0,1.0
3,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_98,ABCF3,105155.0,106756.0,1.0
4,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_113,engB,122745.0,123332.0,1.0
5,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_99,cfbC,107130.0,107954.0,1.0
6,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_102,nifD,108733.0,110358.0,1.0
7,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_114,fom4,123495.0,124049.0,1.0
8,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_103,nifK,110413.0,111789.0,1.0
9,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_105,nifN,113277.0,114644.0,1.0
10,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_104,nifE,111820.0,113193.0,1.0
11,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_95,tdcG,102604.0,103821.0,1.0
12,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_111,yedQ,120558.0,122105.0,1.0
13,GB_GCA_023429995.1,JAEZCE010000027.1,JAEZCE010000027.1_106,nifB,114715.0,115974.0,1.0
0,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_23,cntB,19346.0,19687.0,1.0
1,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_11,nifH,8538.0,9410.0,1.0
2,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_9,NFS1,5965.0,7170.0,1.0
3,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_5,qdtC,2031.0,2741.0,-1.0
4,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_19,K26919,17367.0,17603.0,1.0
5,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_10,K13819,7303.0,8184.0,1.0
6,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_21,moeB,18042.0,18839.0,1.0
7,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_13,nifK,11180.0,12715.0,1.0
8,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_16,nifN,14862.0,16244.0,1.0
9,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_8,hydA,5495.0,5857.0,1.0
10,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_15,nifN,13325.0,14743.0,1.0
11,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_12,nifD,9556.0,10998.0,1.0
12,GB_GCA_030064935.1,JASJEA010000044.1,JASJEA010000044.1_6,nifB,3791.0,5263.0,1.0
0,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2988,GLUL,3045443.0,3046777.0,-1.0
1,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2991,atdA1,3049312.0,3050610.0,-1.0
2,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2993,oxyD,3051667.0,3053511.0,1.0
3,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_3002,cfbC,3061934.0,3062752.0,-1.0
4,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2998,nifK,3058146.0,3059537.0,-1.0
5,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2996,nifN,3055271.0,3056710.0,-1.0
6,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_3005,vorB,3063960.0,3064733.0,-1.0
7,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2999,nifD,3059531.0,3061150.0,-1.0
8,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2997,nifN,3056726.0,3058072.0,-1.0
9,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2992,nasT,3050797.0,3051372.0,-1.0
10,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2989,phoP,3046903.0,3047562.0,-1.0
11,RS_GCF_000016165.1,NC_009253.1,NC_009253.1_2995,nifB,3054397.0,3055248.0,-1.0
0,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_6,ABC.CD.A,2948.0,3613.0,1.0
1,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_12,L5,7390.0,8304.0,1.0
2,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_23,tsaM,16926.0,17336.0,1.0
3,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_14,vnfH,9467.0,10348.0,1.0
4,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_16,nifK,12076.0,13647.0,1.0
5,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_19,nifX,14177.0,14893.0,1.0
6,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_13,draT,8342.0,9286.0,-1.0
7,GB_GCA_013426805.1,JACDZG010000096.1,JACDZG010000096.1_15,nifD,10468.0,11961.0,1.0
0,RS_GCF_003226565.1,NZ_QKOE01000003.1,NZ_QKOE01000003.1_94,tsaB,90453.0,90740.0,-1.0
1,RS_GCF_003226565.1,NZ_QKOE01000003.1,NZ_QKOE01000003.1_87,vnfH,84968.0,85861.0,-1.0
2,RS_GCF_003226565.1,NZ_QKOE01000003.1,NZ_QKOE01000003.1_85,nifK,81607.0,83175.0,-1.0
3,RS_GCF_003226565.1,NZ_QKOE01000003.1,NZ_QKOE01000003.1_82,nifX,80152.0,80880.0,-1.0
4,RS_GCF_003226565.1,NZ_QKOE01000003.1,NZ_QKOE01000003.1_95,fprA1_2,90750.0,92039.0,-1.0
5,RS_GCF_003226565.1,NZ_QKOE01000003.1,NZ_QKOE01000003.1_88,draT,85978.0,86901.0,1.0
6,RS_GCF_003226565.1,NZ_QKOE01000003.1,NZ_QKOE01000003.1_86,nifD,83368.0,84846.0,-1.0
0,RS_GCF_000350485.1,NZ_AORV01000038.1,NZ_AORV01000038.1_27,pmmS,37966.0,38778.0,1.0
1,RS_GCF_000350485.1,NZ_AORV01000038.1,NZ_AORV01000038.1_26,IMS,37007.0,37969.0,1.0
2,RS_GCF_000350485.1,NZ_AORV01000038.1,NZ_AORV01000038.1_30,ABC.MR,40290.0,41339.0,1.0
3,RS_GCF_000350485.1,NZ_AORV01000038.1,NZ_AORV01000038.1_29,modB,39623.0,40285.0,1.0
